,PseudoTime
cell_3544,0.030153736
cell_3545,0.035457827
cell_3546,0.05316652
cell_3547,0.05481857
cell_3548,0.055782348
cell_3549,0.05826259
cell_3550,0.06368195
cell_3551,0.059970826
cell_3552,0.061051138
cell_3553,0.06433098
cell_3554,0.06340262
cell_3555,0.060802262
cell_3556,0.47435257
cell_3557,0.3291979
cell_3558,0.29985335
cell_3559,0.18404345
cell_3560,0.1849075
cell_3561,0.14635701
cell_3562,0.107288025
cell_3563,0.091546424
cell_3564,0.09873545
cell_3565,0.085928656
cell_3566,0.11592472
cell_3567,0.093068235
cell_3568,0.081776254
cell_3569,0.072512105
cell_3570,0.07360937
cell_3571,0.07683515
cell_3572,0.07939941
cell_3573,0.07498658
cell_3574,0.07806731
cell_3575,0.07946232
cell_3576,0.7322045
cell_3577,0.55911714
cell_3578,0.3949678
cell_3579,0.3089212
cell_3580,0.26022875
cell_3581,0.1772761
cell_3582,0.10159077
cell_3583,0.08116541
cell_3584,0.07349512
cell_3585,0.033345193
cell_3586,0.081911035
cell_3587,0.07846012
cell_3588,0.079383835
cell_3589,0.08659095
cell_3590,0.082570985
cell_3591,0.08507147
cell_3592,0.08045358
cell_3593,0.084724665
cell_3594,0.08300377
cell_3595,0.08114795
cell_3596,0.03635878
cell_3597,0.045619175
cell_3598,0.053148184
cell_3599,0.058348622
cell_3600,0.055356093
cell_3601,0.056925505
cell_3602,0.06135046
cell_3603,0.060293123
cell_3604,0.06409148
cell_3605,0.062321864
cell_3606,0.07404379
cell_3607,0.080456994
cell_3608,0.08440681
cell_3609,0.08101771
cell_3610,0.08574289
cell_3611,0.08300487
cell_3612,0.08194428
cell_3613,0.0850049
cell_3614,0.079669215
cell_3615,0.087743655
cell_3616,0.09181087
cell_3617,0.0787721
cell_3618,0.074719325
cell_3619,0.073023595
cell_3620,0.07747172
cell_3621,0.07326018
cell_3622,0.07413581
cell_3623,0.07460622
cell_3624,0.07448578
cell_3625,0.075382285
cell_3626,0.07828954
cell_3627,0.079854384
cell_3628,0.081604585
cell_3629,0.079434946
cell_3630,0.078452244
cell_3631,0.07925051
cell_3632,0.079947345
cell_3633,0.08022
cell_3634,0.079678655
cell_3635,0.07841739
cell_3636,0.020327877
cell_3637,0.030425793
cell_3638,0.03349767
cell_3639,0.03675617
cell_3640,0.04222042
cell_3641,0.04210146
cell_3642,0.04242122
cell_3643,0.057997495
cell_3644,0.060919486
cell_3645,0.061274014
cell_3646,0.057032093
cell_3647,0.07148695
cell_3648,0.07376324
cell_3649,0.08415829
cell_3650,0.08303966
cell_3651,0.08044944
cell_3652,0.08099496
cell_3653,0.08203177
cell_3654,0.08465037
cell_3655,0.08560535
cell_3656,0.08328713
cell_3657,0.11869531
cell_3658,0.078786135
cell_3659,0.06835865
cell_3660,0.044299565
cell_3661,0.032787155
cell_3662,0.024065308
cell_3663,0.021437615
cell_3664,0.0040118415
cell_3665,0.0061314884
cell_3666,0.0035195427
cell_3667,0.08497919
cell_3668,0.08235205
cell_3669,0.0852416
cell_3670,0.08572236
cell_3671,0.08568017
cell_3672,0.08467986
cell_3673,0.083718024
cell_3674,0.08963928
cell_3675,0.09171211
cell_3676,0.08790814
cell_3677,0.065467946
cell_3678,0.049574003
cell_3679,0.038833138
cell_3680,0.028282413
cell_3681,0.020515848
cell_3682,0.017128216
cell_3683,0.009428266
cell_3684,0.014258155
cell_3685,0.01613649
cell_3686,0.026263826
cell_3687,0.06572673
cell_3688,0.070662074
cell_3689,0.077212
cell_3690,0.077302344
cell_3691,0.081012666
cell_3692,0.07508701
cell_3693,0.07797776
cell_3694,0.07641736
cell_3695,0.07547478
cell_3696,0.07553305
cell_3697,0.07802886
cell_3698,0.082963094
cell_3699,0.08119955
cell_3700,0.07874874
cell_3701,0.079777025
cell_3702,0.078669935
cell_3703,0.08089474
cell_3704,0.084733576
cell_3705,0.08532364
cell_3706,0.08445693
cell_3707,0.099426754
cell_3708,0.09302408
cell_3709,0.08704576
cell_3710,0.090462714
cell_3711,0.07954714
cell_3712,0.07652518
cell_3713,0.079649724
cell_3714,0.07824861
cell_3715,0.08070895
cell_3716,0.07621874
cell_3717,0.022287417
cell_3718,0.019231467
cell_3719,0.011818851
cell_3720,0.005230725
cell_3721,0.018073505
cell_3722,0.019955508
cell_3723,0.018874023
cell_3724,0.02179888
cell_3725,0.024672162
cell_3726,0.024226436
cell_3727,0.07632762
cell_3728,0.08066258
cell_3729,0.082882896
cell_3730,0.08192349
cell_3731,0.08275545
cell_3732,0.085565574
cell_3733,0.08162749
cell_3734,0.08200824
cell_3735,0.08618534
cell_3736,0.07913129
cell_3737,0.2529895
cell_3738,0.18576857
cell_3739,0.11102807
cell_3740,0.05755727
cell_3741,0.03821424
cell_3742,0.0316304
cell_3743,0.027538681
cell_3744,0.0150183765
cell_3745,0.012040003
cell_3746,0.009077399
cell_3747,0.007605986
cell_3748,0.082310386
cell_3749,0.081786096
cell_3750,0.076337785
cell_3751,0.07876312
cell_3752,0.07436196
cell_3753,0.08049518
cell_3754,0.07217439
cell_3755,0.07401036
cell_3756,0.08106635
cell_3757,0.07733041
cell_3758,0.015880924
cell_3759,0.011292466
cell_3760,0.0106883375
cell_3761,0.0056140213
cell_3762,0.014767386
cell_3763,0.024240576
cell_3764,0.024898494
cell_3765,0.029070413
cell_3766,0.032541312
cell_3767,0.030925035
cell_3768,0.26267645
cell_3769,0.16779163
cell_3770,0.09968489
cell_3771,0.069787785
cell_3772,0.0505194
cell_3773,0.0149964625
cell_3774,0.008461489
cell_3775,0.0134303095
cell_3776,0.015624256
cell_3777,0.014473401
cell_3778,0.10633494
cell_3779,0.09967
cell_3780,0.09860031
cell_3781,0.07959445
cell_3782,0.07468272
cell_3783,0.07367892
cell_3784,0.077173494
cell_3785,0.07365033
cell_3786,0.07527108
cell_3787,0.077183396
cell_3788,0.07943516
cell_3789,0.083446
cell_3790,0.08369028
cell_3791,0.08199276
cell_3792,0.08021482
cell_3793,0.080321446
cell_3794,0.077147335
cell_3795,0.087598845
cell_3796,0.08470162
cell_3797,0.08500733
cell_3798,0.08589112
cell_3799,0.08751455
cell_3800,0.08781308
cell_3801,0.08634479
cell_3802,0.089296885
cell_3803,0.090037175
cell_3804,0.08949933
cell_3805,0.096792825
cell_3806,0.094124
cell_3807,0.08878837
cell_3808,0.021747995
cell_3809,0.030717326
cell_3810,0.033349734
cell_3811,0.03470157
cell_3812,0.03731174
cell_3813,0.038052045
cell_3814,0.03896314
cell_3815,0.0376825
cell_3816,0.041855667
cell_3817,0.040233746
cell_3818,0.16958643
cell_3819,0.12350965
cell_3820,0.0897847
cell_3821,0.0853071
cell_3822,0.08438941
cell_3823,0.08369599
cell_3824,0.076797284
cell_3825,0.07355033
cell_3826,0.080241
cell_3827,0.07329902
cell_3828,0.86302567
cell_3829,0.84603065
cell_3830,0.7058375
cell_3831,0.45422214
cell_3832,0.44463274
cell_3833,0.3583557
cell_3834,0.18385793
cell_3835,0.12019146
cell_3836,0.08103882
cell_3837,0.046586722
cell_3838,0.076773494
cell_3839,0.079514265
cell_3840,0.07843771
cell_3841,0.078448206
cell_3842,0.080861114
cell_3843,0.08365165
cell_3844,0.0783894
cell_3845,0.087762445
cell_3846,0.08109802
cell_3847,0.082161255
cell_3848,0.08523704
cell_3849,0.079234816
cell_3850,0.064100616
cell_3851,0.07130954
cell_3852,0.07388953
cell_3853,0.07671996
cell_3854,0.07853313
cell_3855,0.07471983
cell_3856,0.08192765
cell_3857,0.07921834
cell_3858,0.07930051
cell_3859,0.026102131
cell_3860,0.028178092
cell_3861,0.029113933
cell_3862,0.04169535
cell_3863,0.046730783
cell_3864,0.04564873
cell_3865,0.043983117
cell_3866,0.043059427
cell_3867,0.04661584
cell_3868,0.044292185
cell_3869,0.08131514
cell_3870,0.07609448
cell_3871,0.083083205
cell_3872,0.083987065
cell_3873,0.08711368
cell_3874,0.08807597
cell_3875,0.0903088
cell_3876,0.082930274
cell_3877,0.08552629
cell_3878,0.087854095
cell_3879,0.015208649
cell_3880,0.012923491
cell_3881,0.023477102
cell_3882,0.026520802
cell_3883,0.02224497
cell_3884,0.03786135
cell_3885,0.0400077
cell_3886,0.04200093
cell_3887,0.04284438
cell_3888,0.04119578
cell_3889,0.046652414
cell_3890,0.030160353
cell_3891,0.012213478
cell_3892,0.0071815043
cell_3893,0.00475719
cell_3894,0.0019085263
cell_3895,0.005357263
cell_3896,0.0030446893
cell_3897,0.004513081
cell_3898,0.001489964
cell_3899,0.07106391
cell_3900,0.06539579
cell_3901,0.068255834
cell_3902,0.08181314
cell_3903,0.08075226
cell_3904,0.07232935
cell_3905,0.085754156
cell_3906,0.0927316
cell_3907,0.08191808
cell_3908,0.08527376
cell_3909,0.13060254
cell_3910,0.092431344
cell_3911,0.06964567
cell_3912,0.04428635
cell_3913,0.03394181
cell_3914,0.011451998
cell_3915,0.009323531
cell_3916,0.009926754
cell_3917,0.019487688
cell_3918,0.019844878
cell_3919,0.0438821
cell_3920,0.05199843
cell_3921,0.062214985
cell_3922,0.05652981
cell_3923,0.06403871
cell_3924,0.06142505
cell_3925,0.063388705
cell_3926,0.06525573
cell_3927,0.06629624
cell_3928,0.0647644
cell_3929,0.63842076
cell_3930,0.4701569
cell_3931,0.3719554
cell_3932,0.2520689
cell_3933,0.19191712
cell_3934,0.11403843
cell_3935,0.08127416
cell_3936,0.04952842
cell_3937,0.044363484
cell_3938,0.034730848
cell_3939,0.07619075
cell_3940,0.07469574
cell_3941,0.069585636
cell_3942,0.07572438
cell_3943,0.076118246
cell_3944,0.08198816
cell_3945,0.078475
cell_3946,0.08100581
cell_3947,0.082971536
cell_3948,0.080966
cell_3949,0.08166681
cell_3950,0.05272615
cell_3951,0.048026737
cell_3952,0.05228906
cell_3953,0.06764937
cell_3954,0.07101945
cell_3955,0.07313498
cell_3956,0.07527512
cell_3957,0.07566068
cell_3958,0.07815445
cell_3959,0.07584707
cell_3960,0.13188782
cell_3961,0.10203355
cell_3962,0.08643556
cell_3963,0.0720773
cell_3964,0.076461814
cell_3965,0.07744343
cell_3966,0.07171435
cell_3967,0.074747615
cell_3968,0.07700487
cell_3969,0.075965144
cell_3970,0.012891548
cell_3971,0.000689577
cell_3972,0.020505153
cell_3973,0.021296611
cell_3974,0.019263892
cell_3975,0.022448005
cell_3976,0.023161884
cell_3977,0.030608203
cell_3978,0.04044479
cell_3979,0.03853015
cell_3980,0.044287868
cell_3981,0.030085718
cell_3982,0.014801
cell_3983,0.01218738
cell_3984,0.0075132237
cell_3985,0.002153823
cell_3986,0.008247252
cell_3987,0.013210991
cell_3988,0.017056933
cell_3989,0.017960286
cell_3990,0.07429652
cell_3991,0.076422326
cell_3992,0.07422339
cell_3993,0.078348674
cell_3994,0.07891425
cell_3995,0.07966882
cell_3996,0.07859783
cell_3997,0.07989956
cell_3998,0.080577806
cell_3999,0.07936496
cell_4000,0.076275796
cell_4001,0.076018564
cell_4002,0.080353506
cell_4003,0.07535215
cell_4004,0.077775285
cell_4005,0.08166234
cell_4006,0.08057438
cell_4007,0.0784356
cell_4008,0.07976523
cell_4009,0.077272624
cell_4010,0.07985548
cell_4011,0.076652825
cell_4012,0.07530332
cell_4013,0.07293389
cell_4014,0.07793187
cell_4015,0.07946818
cell_4016,0.07891114
cell_4017,0.08199456
cell_4018,0.082242325
cell_4019,0.081514455
cell_4020,0.006682176
cell_4021,0.006197115
cell_4022,0.0064187814
cell_4023,0.017321212
cell_4024,0.02389042
cell_4025,0.034630276
cell_4026,0.03881352
cell_4027,0.048865072
cell_4028,0.05038941
cell_4029,0.049208675
cell_4030,0.004047326
cell_4031,0.006705294
cell_4032,0.016136736
cell_4033,0.021180814
cell_4034,0.02104421
cell_4035,0.04219935
cell_4036,0.0447143
cell_4037,0.04770154
cell_4038,0.04513196
cell_4039,0.045404837
cell_4040,0.3886539
cell_4041,0.25958592
cell_4042,0.14882699
cell_4043,0.11201914
cell_4044,0.053381078
cell_4045,0.040416203
cell_4046,0.024286836
cell_4047,0.011306068
cell_4048,0.0064452332
cell_4049,0.011319924
cell_4050,0.0125292055
cell_4051,0.015924651
cell_4052,0.00976247
cell_4053,0.0050097145
cell_4054,0.010359159
cell_4055,0.020077476
cell_4056,0.022085957
cell_4057,0.030004648
cell_4058,0.03235838
cell_4059,0.036011923
cell_4060,0.03865201
cell_4061,0.056998476
cell_4062,0.06702861
cell_4063,0.073950835
cell_4064,0.07945772
cell_4065,0.07912829
cell_4066,0.08021243
cell_4067,0.07380766
cell_4068,0.070220456
cell_4069,0.07619105
cell_4070,0.07677983
cell_4071,0.08259145
cell_4072,0.08304891
cell_4073,0.08080351
cell_4074,0.07820816
cell_4075,0.07717454
cell_4076,0.0741986
cell_4077,0.07346976
cell_4078,0.07982613
cell_4079,0.0805835
cell_4080,0.08069072
cell_4081,0.24694327
cell_4082,0.15472363
cell_4083,0.11864097
cell_4084,0.11116933
cell_4085,0.08215425
cell_4086,0.0872891
cell_4087,0.07808443
cell_4088,0.07649968
cell_4089,0.0774049
cell_4090,0.079372145
cell_4091,0.03196708
cell_4092,0.037337422
cell_4093,0.037414733
cell_4094,0.039051246
cell_4095,0.03906575
cell_4096,0.037552547
cell_4097,0.041026615
cell_4098,0.038564388
cell_4099,0.039466053
cell_4100,0.040193174
cell_4101,0.0236314
cell_4102,0.029736582
cell_4103,0.04236115
cell_4104,0.04047503
cell_4105,0.04373487
cell_4106,0.055385165
cell_4107,0.057824105
cell_4108,0.066150494
cell_4109,0.06592834
cell_4110,0.063380666
cell_4111,0.36399552
cell_4112,0.25604787
cell_4113,0.1838897
cell_4114,0.09205071
cell_4115,0.07608482
cell_4116,0.053809464
cell_4117,0.043645248
cell_4118,0.01776877
cell_4119,0.016033964
cell_4120,0.010639807
cell_4121,0.03385067
cell_4122,0.018734591
cell_4123,0.012345186
cell_4124,0.006554051
cell_4125,0.020504273
cell_4126,0.02242117
cell_4127,0.025727214
cell_4128,0.026092296
cell_4129,0.036354665
cell_4130,0.043104913
cell_4131,0.07978697
cell_4132,0.08402148
cell_4133,0.08080852
cell_4134,0.08243612
cell_4135,0.08366797
cell_4136,0.08279254
cell_4137,0.08641201
cell_4138,0.08718583
cell_4139,0.08828715
cell_4140,0.08512559
cell_4141,0.36312473
cell_4142,0.21579316
cell_4143,0.14077988
cell_4144,0.09362998
cell_4145,0.053534467
cell_4146,0.038618736
cell_4147,0.030884655
cell_4148,0.010613933
cell_4149,0.011210054
cell_4150,0.011373587
cell_4151,0.012752567
cell_4152,0.079275176
cell_4153,0.07230275
cell_4154,0.08024523
cell_4155,0.07718304
cell_4156,0.08739404
cell_4157,0.084369406
cell_4158,0.084017314
cell_4159,0.08590372
cell_4160,0.08391983
cell_4161,0.08494429
cell_4162,0.02602979
cell_4163,0.027829133
cell_4164,0.040572263
cell_4165,0.040872835
cell_4166,0.04261238
cell_4167,0.04952467
cell_4168,0.054252822
cell_4169,0.052820764
cell_4170,0.054681893
cell_4171,0.051406063
cell_4172,0.074960224
cell_4173,0.08053684
cell_4174,0.08004519
cell_4175,0.08460637
cell_4176,0.07668921
cell_4177,0.08194394
cell_4178,0.08263979
cell_4179,0.08424034
cell_4180,0.084698334
cell_4181,0.08540957
cell_4182,0.0077113737
cell_4183,0.0150019955
cell_4184,0.023555577
cell_4185,0.028858867
cell_4186,0.030151298
cell_4187,0.038464807
cell_4188,0.04342961
cell_4189,0.048394844
cell_4190,0.05454633
cell_4191,0.054414447
cell_4192,0.04285888
cell_4193,0.043248475
cell_4194,0.04861208
cell_4195,0.045683865
cell_4196,0.05454638
cell_4197,0.058821753
cell_4198,0.059123408
cell_4199,0.057304144
cell_4200,0.062393576
cell_4201,0.055923052
cell_4202,0.058695473
cell_4203,0.07371835
cell_4204,0.0782558
cell_4205,0.07500215
cell_4206,0.07454378
cell_4207,0.06828177
cell_4208,0.08228876
cell_4209,0.09252491
cell_4210,0.090067305
cell_4211,0.09266906
cell_4212,0.8073751
cell_4213,0.62126535
cell_4214,0.5119293
cell_4215,0.4427086
cell_4216,0.41723332
cell_4217,0.27140814
cell_4218,0.30184472
cell_4219,0.19608054
cell_4220,0.109137446
cell_4221,0.08037451
cell_4222,0.07597324
cell_4223,0.069766164
cell_4224,0.07518241
cell_4225,0.07464414
cell_4226,0.07091302
cell_4227,0.077762134
cell_4228,0.08067488
cell_4229,0.07890452
cell_4230,0.07642324
cell_4231,0.079199225
cell_4232,0.0825395
cell_4233,0.082527824
cell_4234,0.08469875
cell_4235,0.08755338
cell_4236,0.08471013
cell_4237,0.09070402
cell_4238,0.08482608
cell_4239,0.08576742
cell_4240,0.07936817
cell_4241,0.08563643
cell_4242,0.07109174
cell_4243,0.07083589
cell_4244,0.077660866
cell_4245,0.07632789
cell_4246,0.081813365
cell_4247,0.0833205
cell_4248,0.08323938
cell_4249,0.082779035
cell_4250,0.08216229
cell_4251,0.08449993
cell_4252,0.081102744
cell_4253,0.020153437
cell_4254,0.024211012
cell_4255,0.023706386
cell_4256,0.026687026
cell_4257,0.026745453
cell_4258,0.031467754
cell_4259,0.030777398
cell_4260,0.03498289
cell_4261,0.03756538
cell_4262,0.033894286
cell_4263,0.28876942
cell_4264,0.250485
cell_4265,0.1463856
cell_4266,0.101729654
cell_4267,0.09242003
cell_4268,0.09513874
cell_4269,0.08149607
cell_4270,0.08299931
cell_4271,0.08393726
cell_4272,0.07519721
cell_4273,0.08134872
cell_4274,0.083882794
cell_4275,0.080016434
cell_4276,0.08523849
cell_4277,0.08055009
cell_4278,0.08062152
cell_4279,0.0850719
cell_4280,0.08341022
cell_4281,0.07883885
cell_4282,0.081569895
cell_4283,0.07219173
cell_4284,0.07398668
cell_4285,0.076498926
cell_4286,0.07953687
cell_4287,0.07994568
cell_4288,0.07909805
cell_4289,0.07615398
cell_4290,0.07785778
cell_4291,0.079793796
cell_4292,0.075214624
cell_4293,0.06771271
cell_4294,0.063791536
cell_4295,0.08091345
cell_4296,0.07885849
cell_4297,0.08457939
cell_4298,0.07969777
cell_4299,0.082690276
cell_4300,0.0888773
cell_4301,0.08975452
cell_4302,0.0888207
cell_4303,0.081374586
cell_4304,0.07924539
cell_4305,0.0826986
cell_4306,0.08681857
cell_4307,0.07717202
cell_4308,0.082546726
cell_4309,0.08012127
cell_4310,0.0834251
cell_4311,0.07729438
cell_4312,0.081667505
cell_4313,0.018431462
cell_4314,0.022424642
cell_4315,0.03133693
cell_4316,0.027451562
cell_4317,0.05216351
cell_4318,0.056393955
cell_4319,0.055465415
cell_4320,0.058548678
cell_4321,0.06179647
cell_4322,0.062422507
cell_4323,0.08054754
cell_4324,0.08085515
cell_4325,0.08130512
cell_4326,0.080890544
cell_4327,0.08290981
cell_4328,0.08710261
cell_4329,0.08427115
cell_4330,0.09027079
cell_4331,0.08824791
cell_4332,0.08826879
cell_4333,0.073744535
cell_4334,0.077831276
cell_4335,0.07412954
cell_4336,0.07561025
cell_4337,0.08119055
cell_4338,0.08083328
cell_4339,0.082536295
cell_4340,0.079715066
cell_4341,0.084714435
cell_4342,0.08499805
cell_4343,0.07488156
cell_4344,0.07978506
cell_4345,0.076962315
cell_4346,0.0746361
cell_4347,0.079044044
cell_4348,0.078225404
cell_4349,0.07875762
cell_4350,0.08307692
cell_4351,0.08025548
cell_4352,0.083436385
cell_4353,0.08473918
cell_4354,0.0749379
cell_4355,0.076943524
cell_4356,0.075636946
cell_4357,0.075511545
cell_4358,0.07543253
cell_4359,0.08098478
cell_4360,0.07981508
cell_4361,0.08516859
cell_4362,0.08573251
cell_4363,0.08253239
cell_4364,inf
cell_4365,0.49789533
cell_4366,0.4718628
cell_4367,0.30992246
cell_4368,0.22462419
cell_4369,0.1912462
cell_4370,0.16161202
cell_4371,0.12894596
cell_4372,0.112446666
cell_4373,0.08120216
cell_4374,0.12077244
cell_4375,0.075810865
cell_4376,0.048241686
cell_4377,0.033603944
cell_4378,0.020026091
cell_4379,0.005481197
cell_4380,0.003633754
cell_4381,0.008934393
cell_4382,0.013755335
cell_4383,0.019437952
cell_4384,0.07049489
cell_4385,0.075358845
cell_4386,0.075430654
cell_4387,0.07835276
cell_4388,0.076157786
cell_4389,0.08010553
cell_4390,0.08008495
cell_4391,0.07860097
cell_4392,0.079545274
cell_4393,0.0787849
cell_4394,0.0783656
cell_4395,0.08158529
cell_4396,0.07663921
cell_4397,0.08288013
cell_4398,0.07659759
cell_4399,0.08079713
cell_4400,0.07984913
cell_4401,0.08126281
cell_4402,0.07838778
cell_4403,0.08132108
cell_4404,0.08198015
cell_4405,0.08848291
cell_4406,0.08769755
cell_4407,0.09010322
cell_4408,0.08691866
cell_4409,0.08976238
cell_4410,0.083973855
cell_4411,0.09285269
cell_4412,0.090282746
cell_4413,0.08908374
cell_4414,0.08426859
cell_4415,0.08434848
cell_4416,0.07617052
cell_4417,0.07465697
cell_4418,0.072438
cell_4419,0.072142184
cell_4420,0.07843154
cell_4421,0.07415732
cell_4422,0.07655997
cell_4423,0.07756467
cell_4424,0.075825244
cell_4425,0.07436658
cell_4426,0.08170794
cell_4427,0.08461284
cell_4428,0.07965791
cell_4429,0.08029527
cell_4430,0.07655524
cell_4431,0.079472244
cell_4432,0.08355824
cell_4433,0.08566646
cell_4434,0.08467967
cell_4435,0.08486767
cell_4436,0.08092525
cell_4437,0.08301643
cell_4438,0.08821667
cell_4439,0.08130147
cell_4440,0.089103706
cell_4441,0.08561949
cell_4442,0.08632951
cell_4443,0.07892565
cell_4444,0.07543722
cell_4445,0.079125695
cell_4446,0.07999782
cell_4447,0.077297606
cell_4448,0.08002392
cell_4449,0.07732363
cell_4450,0.07655932
cell_4451,0.07493132
cell_4452,0.080000125
cell_4453,0.081214055
cell_4454,0.07713945
cell_4455,0.076431155
cell_4456,0.07779965
cell_4457,0.074400246
cell_4458,0.07969417
cell_4459,0.080886096
cell_4460,0.08172235
cell_4461,0.08238767
cell_4462,0.08414877
cell_4463,0.080581
cell_4464,0.08005948
cell_4465,0.12930863
cell_4466,0.0766293
cell_4467,0.06852695
cell_4468,0.04607828
cell_4469,0.03407853
cell_4470,0.02092306
cell_4471,0.010080638
cell_4472,0.0064479513
cell_4473,0.003913344
cell_4474,0.018092683
cell_4475,0.010422318
cell_4476,0.00496749
cell_4477,0.016630279
cell_4478,0.017941786
cell_4479,0.017372793
cell_4480,0.02972018
cell_4481,0.028053254
cell_4482,0.030453047
cell_4483,0.030588586
cell_4484,0.029663797
cell_4485,0.07804427
cell_4486,0.08353962
cell_4487,0.07943133
